start_index,p,gamma,beta
1,9,0.23929454387554103;0.3773509653644177;0.3971351708079203;0.39866019172026557;0.40100697167449406;0.4060636609292687;0.42099292618179823;0.46526627752624544;0.5401794816175587,0.21488348075121175;0.1807956948883467;0.1758700451344764;0.1761355730725414;0.17648853604167303;0.17358942842991107;0.16248051209437422;0.14123396594512308;0.07216077645842639
