start_index,p,gamma,beta
3,8,0.335172052871391;5.622275952595926;3.3789936897874524;3.1410020407559256;-0.1767485590425396;5.517501424480555;-0.11702469532086712;3.7922650147014787,0.3903606451669387;3.119772588642357;2.3397881087670966;2.4711950306975297;2.9310369649741035;1.912684302965459;1.3013792242128013;1.4666601981523981
