start_index,p,gamma,beta
3,6,5.873754620401514;2.4104797914745975;6.7738991570911224;5.7336008077039535;4.889983949994903;1.7511497286929028,1.6329079058661964;1.375872192300749;1.3894682025585667;3.738120390510929;1.5707962121330648;0.8554152529591114
