start,iteration,value,g_norm
2,1,-4.970967545742e-01,3.575131e-02
2,2,-5.002384133189e-01,3.612382e-03
2,3,-5.141179498697e-01,1.654551e-01
2,4,-5.808235581914e-01,9.328804e-01
2,5,-5.857089314822e-01,9.474045e-01
2,6,-6.582252320280e-01,2.290816e-01
2,7,-6.651532371287e-01,1.870470e-01
2,8,-6.666727700382e-01,8.006422e-02
2,9,-6.705987188984e-01,1.749332e-01
2,10,-6.758788791698e-01,3.077478e-01
2,11,-6.825743717752e-01,1.252850e-01
2,12,-6.833831879911e-01,8.410663e-02
2,13,-6.839168507949e-01,4.797776e-02
2,14,-6.844829708090e-01,3.629960e-02
2,15,-6.849513341427e-01,1.364198e-02
2,16,-6.849600180751e-01,1.823221e-03
2,17,-6.849604779007e-01,8.886874e-04
2,18,-6.849618070199e-01,3.186198e-03
2,19,-6.849794511442e-01,2.817986e-03
2,20,-6.849806906692e-01,1.774594e-04
2,21,-6.849806933767e-01,2.534797e-06
2,22,-6.849806933812e-01,4.445493e-07
3,23,-6.839661979684e-01,3.385819e-05
3,24,-6.839661980861e-01,1.550107e-06
3,25,-6.839661980863e-01,2.141795e-07
