start_index,p,gamma,beta
2,9,3.9106228671369787;2.56659195293658;2.760837322114902;0.6795722721296097;5.575681435420391;2.4592528566432903;6.414788192171591;1.0537057470881495;4.685963389371475,3.1419512022428164;1.809612788581522;3.1052339233284805;0.09979874372289899;2.9421894979528256;0.12839851789969872;2.8326699838494327;3.148105181307227;3.036330761954069
