start_index,p,gamma,beta
3,5,0.46223071320380127;0.3089685104427534;4.55970658354013;-0.9120390279113351;0.5637363987707911,1.5184225923434256;0.6347161111610508;0.006712337503628367;0.20694239437939554;3.2796699175038126
