start_index,p,gamma,beta
1,7,0.25597735716669323;0.3977002114404956;0.4151250184340972;0.42305163650176725;0.43527289989051793;0.46795550600833;0.5294477441814266,0.2198777849856882;0.18539577363413878;0.17981247260419853;0.17780030388209023;0.17049868162880633;0.15220244926692755;0.08424234843072462
