start,iteration,value,g_norm
3,1,-5.051452212865e-01,4.473499e-02
3,2,-5.405665344470e-01,1.498922e-01
3,3,-5.413075933673e-01,1.760927e-01
3,4,-5.623860175612e-01,6.379722e-01
3,5,-6.067677245161e-01,2.815723e-01
3,6,-6.104017678946e-01,3.130010e-01
3,7,-6.280382368613e-01,4.618255e-01
3,8,-6.429454626069e-01,2.726190e-01
3,9,-6.593662026801e-01,5.169036e-02
3,10,-6.598633173885e-01,5.626858e-02
3,11,-6.664328221278e-01,1.959758e-01
3,12,-6.682581283375e-01,2.535976e-01
3,13,-6.698564583923e-01,3.035777e-01
3,14,-6.732942818774e-01,3.361133e-01
3,15,-6.782002507729e-01,2.855158e-01
3,16,-6.827283650894e-01,5.816412e-02
3,17,-6.835115137398e-01,4.571497e-02
3,18,-6.838530926746e-01,2.654968e-03
3,19,-6.838538263196e-01,1.631229e-04
3,20,-6.838538328746e-01,1.422482e-05
3,21,-6.838538329025e-01,1.362132e-07
