start_index,p,gamma,beta
1,8,3.386064117539085;3.510030254582636;3.517171892870807;3.5182598046640168;3.5231611478843696;3.5336492189104924;3.562423423095936;3.6275433104351564,2.960218098148723;0.15444612466810806;2.9885311911292614;0.1551748084975449;2.985183522781691;0.1473983503053278;3.013090744320331;3.2089872356166245
