start_index,p,gamma,beta
3,6,2.7637667092830185;-0.041927293154306176;5.754165904575626;1.8905175871490478;6.300809749280005;6.266552948008849,2.7493745522145354;0.5850747399383884;1.700900640039174;1.496436725171363;1.7122827062788428;3.0792355481707188
