start,kind,iteration,value,g_norm
1,warm,1,-5.658367254864e-01,1.128906e+00
1,warm,2,-5.884182149766e-01,1.687500e+00
1,warm,3,-6.589963468323e-01,1.625000e+00
1,warm,4,-6.661338249228e-01,1.781250e+00
1,warm,5,-6.751356641377e-01,1.156250e+00
1,warm,6,-6.944610250749e-01,3.875000e+00
1,warm,7,-7.143815143663e-01,1.875000e+00
1,warm,8,-7.598518236605e-01,2.531250e+00
1,warm,9,-7.642155196153e-01,3.015625e+00
1,warm,10,-7.642155196153e-01,3.015625e+00
2,random,1,-5.000000000485e-01,2.787351e-09
3,random,1,-4.999999987715e-01,4.613958e-08
