start_index,p,gamma,beta
2,5,6.083828164788271;1.2063372373672567;2.9559128950016302;6.018005542303855;1.4362277075244765,0.6705462981033575;1.6363406195890846;1.5470621528215995;3.096125231818628;2.8853696479812405
