start_index,p,gamma,beta
3,7,6.138266734079439;4.653776472643601;6.340709031088357;4.407336093375073;3.820790126442618;0.17753261842953547;5.689416590849725,0.5005095065371001;0.01763857068848875;3.122043764502076;0.8892287862260602;1.3891197576887013;0.513060301782825;1.742212523137653
