start_index,p,gamma,beta
2,6,2.890687437494452;6.072847366029064;6.77645659055011;6.526046633803713;2.590588936301611;-0.08405707119712247,2.4858416208420624;2.292091944272749;1.4900354255132453;0.5081961478256406;2.11242704249896;2.770565046223535
