start_index,p,gamma,beta
3,10,2.5675205119380693;0.7829519654075753;6.095488808423443;5.345576393519339;3.5083012221159215;2.927098090419407;3.621349435750189;3.7454606678976354;4.63371998433148;0.6857572005168638,3.1156721633991347;0.8818754714308032;2.6281645642873355;3.1251253556371976;1.6842506850398025;2.6704477249359484;2.90118382703879;3.012313317507502;0.04783205419572045;1.6714300199649887
