start,iteration,value,g_norm
2,1,-4.854555466229e-01,8.494472e-02
2,2,-5.000009212563e-01,1.825480e-05
2,3,-5.001968155756e-01,4.334885e-03
2,4,-5.002001697548e-01,2.741040e-03
2,5,-5.006311616273e-01,2.067199e-02
2,6,-5.009644228528e-01,1.137655e-02
2,7,-5.014749749699e-01,7.745101e-03
2,8,-5.030713117257e-01,9.735842e-03
2,9,-5.037302638889e-01,2.220842e-02
2,10,-5.061345064500e-01,3.595707e-02
2,11,-5.418321486386e-01,4.781043e-01
2,12,-5.471274032261e-01,3.960303e-01
2,13,-5.730981722909e-01,2.935373e-01
2,14,-5.936479181994e-01,2.354025e-01
2,15,-6.057779896677e-01,2.096586e-01
2,16,-6.279132881763e-01,2.920167e-01
2,17,-6.491799937803e-01,2.061771e-01
2,18,-6.546673255288e-01,1.384875e-01
2,19,-6.599366110985e-01,1.052335e-01
2,20,-6.672462387697e-01,2.413636e-01
2,21,-6.857603128646e-01,2.202667e-01
2,22,-6.969769450901e-01,7.560366e-02
2,23,-6.981110647934e-01,7.166031e-02
2,24,-6.997325420508e-01,5.595458e-02
2,25,-7.015816474736e-01,6.192541e-02
2,26,-7.050552481106e-01,1.087507e-01
2,27,-7.101388901174e-01,1.008878e-01
2,28,-7.151859758241e-01,9.634321e-02
2,29,-7.180480533216e-01,7.114503e-02
2,30,-7.221147647858e-01,1.084228e-01
2,31,-7.257332476420e-01,1.542328e-01
2,32,-7.297657853208e-01,1.242166e-01
2,33,-7.348389535745e-01,6.842352e-02
2,34,-7.375257484153e-01,5.845884e-02
2,35,-7.414653308362e-01,1.210767e-01
2,36,-7.426994260170e-01,1.334700e-01
2,37,-7.450192439321e-01,1.499684e-01
2,38,-7.485260683452e-01,7.448726e-02
2,39,-7.502821227436e-01,8.482737e-02
2,40,-7.515401624384e-01,2.542898e-02
2,41,-7.523220915057e-01,3.419613e-02
2,42,-7.528302066543e-01,2.494302e-02
2,43,-7.529561965005e-01,1.529419e-02
2,44,-7.530469292162e-01,1.595573e-02
2,45,-7.533823620711e-01,3.442482e-02
2,46,-7.541071967609e-01,2.755200e-02
2,47,-7.547268058088e-01,2.998153e-02
2,48,-7.554816628069e-01,5.164415e-02
2,49,-7.564835582537e-01,2.593833e-02
2,50,-7.566024439571e-01,1.271989e-02
2,51,-7.567357654041e-01,2.095702e-02
2,52,-7.568757517193e-01,1.396226e-02
2,53,-7.570558497758e-01,1.624672e-02
2,54,-7.571972780686e-01,1.206133e-02
2,55,-7.572521728002e-01,7.240763e-03
2,56,-7.572982914854e-01,6.416835e-03
2,57,-7.573493748768e-01,6.346561e-03
2,58,-7.574421671305e-01,1.601738e-02
2,59,-7.576500406255e-01,1.457430e-02
2,60,-7.579959538470e-01,2.805052e-02
2,61,-7.582048368224e-01,2.499566e-02
2,62,-7.584044900650e-01,2.365414e-02
2,63,-7.586062315181e-01,2.192461e-02
2,64,-7.589839905354e-01,4.499241e-02
2,65,-7.591853429995e-01,3.915444e-02
2,66,-7.597227633695e-01,1.942774e-02
2,67,-7.605851464458e-01,3.961699e-02
2,68,-7.607946265696e-01,6.237599e-02
2,69,-7.612022775460e-01,1.458367e-02
2,70,-7.613233918857e-01,1.689797e-02
2,71,-7.614176757424e-01,1.141126e-02
2,72,-7.615606949853e-01,1.453663e-02
2,73,-7.616456616781e-01,8.962900e-03
2,74,-7.617017857085e-01,1.306830e-02
2,75,-7.617332629775e-01,8.406780e-03
2,76,-7.617780405532e-01,1.211508e-02
2,77,-7.618759342482e-01,6.928557e-03
2,78,-7.619249457833e-01,6.422906e-03
2,79,-7.619572140904e-01,3.840054e-03
2,80,-7.619721298406e-01,9.953711e-03
2,81,-7.619820747788e-01,4.075606e-03
2,82,-7.619898371399e-01,3.735293e-03
2,83,-7.620017521081e-01,7.146742e-03
2,84,-7.620245715071e-01,5.539358e-03
2,85,-7.620418825777e-01,4.839990e-03
2,86,-7.620483609851e-01,2.312224e-03
2,87,-7.620514243294e-01,1.136150e-03
2,88,-7.620520267818e-01,7.549374e-04
2,89,-7.620521318251e-01,2.202100e-04
2,90,-7.620521781625e-01,1.784818e-04
2,91,-7.620522188897e-01,2.234296e-04
2,92,-7.620522426898e-01,2.443156e-04
2,93,-7.620522259613e-01,1.677438e-04
2,94,-7.620522442175e-01,1.852397e-04
2,95,-7.620522764931e-01,2.269250e-04
2,96,-7.620523000216e-01,2.840393e-04
2,97,-7.620523359698e-01,1.895588e-04
2,98,-7.620524125794e-01,4.188898e-04
2,99,-7.620527020679e-01,6.574136e-04
2,100,-7.620530690806e-01,1.138342e-03
2,101,-7.620547305643e-01,1.626234e-03
2,102,-7.621174238194e-01,1.640867e-02
2,103,-7.621203109675e-01,1.648275e-02
2,104,-7.622024062800e-01,1.913002e-02
2,105,-7.623886862868e-01,2.958320e-02
2,106,-7.627515726071e-01,4.074304e-02
2,107,-7.629535418556e-01,1.650000e-02
2,108,-7.631104227905e-01,1.243211e-02
2,109,-7.632561831585e-01,2.062430e-02
2,110,-7.633553789368e-01,2.034170e-02
2,111,-7.634118451256e-01,7.912512e-03
2,112,-7.634489742477e-01,9.589256e-03
2,113,-7.635145561966e-01,1.254635e-02
2,114,-7.635692704705e-01,6.334306e-03
2,115,-7.635962885205e-01,8.489671e-03
2,116,-7.636391978907e-01,7.404725e-03
2,117,-7.636529784872e-01,5.617823e-03
2,118,-7.636721821537e-01,4.737334e-03
2,119,-7.636841473939e-01,3.310120e-03
2,120,-7.636952647700e-01,4.492643e-03
2,121,-7.637229577231e-01,7.540363e-03
2,122,-7.637358780829e-01,1.215805e-02
2,123,-7.637524490329e-01,3.890019e-03
2,124,-7.637653267721e-01,6.020039e-03
2,125,-7.637942452683e-01,6.304222e-03
2,126,-7.638822002411e-01,1.006685e-02
2,127,-7.640649924545e-01,2.334005e-02
2,128,-7.641360532643e-01,2.354840e-02
2,129,-7.643822605756e-01,1.540016e-02
2,130,-7.646343521027e-01,2.367941e-02
2,131,-7.648095186047e-01,2.146732e-02
2,132,-7.650571592350e-01,1.924121e-02
2,133,-7.654465215166e-01,2.499747e-02
2,134,-7.657294879927e-01,4.689100e-02
2,135,-7.662177785068e-01,3.954862e-02
2,136,-7.664364963828e-01,4.896045e-02
2,137,-7.667460153581e-01,4.422671e-02
2,138,-7.670453228518e-01,3.214932e-02
2,139,-7.672896037598e-01,2.345776e-02
2,140,-7.675201834456e-01,2.319932e-02
2,141,-7.676823620229e-01,1.663367e-02
2,142,-7.678816370422e-01,2.098429e-02
2,143,-7.681914745793e-01,1.291470e-02
2,144,-7.683144819984e-01,1.157488e-02
2,145,-7.684581587046e-01,1.297425e-02
2,146,-7.685631860213e-01,9.802420e-03
2,147,-7.686020527234e-01,7.991323e-03
2,148,-7.686247025772e-01,2.750429e-03
2,149,-7.686309246974e-01,2.108514e-03
2,150,-7.686395855016e-01,4.612084e-03
2,151,-7.686513031397e-01,3.693346e-03
2,152,-7.686753091627e-01,5.085660e-03
2,153,-7.686876623920e-01,5.658520e-03
2,154,-7.687369352345e-01,1.170264e-02
2,155,-7.688651219717e-01,1.279836e-02
2,156,-7.689778344988e-01,1.223076e-02
