start_index,p,gamma,beta
3,9,6.078115957692867;6.454813693913473;1.8671957367132541;2.2443488189296543;0.49846199277105574;-0.0860388498709818;1.4634281141304704;2.359069127822941;4.177509963952909,0.8060576212424035;1.05775537731261;1.5626584756763193;2.793947518229721;2.5589051074652946;2.030621524299861;0.028543600306059427;1.7174279839204072;1.5097221083304269
