start_index,p,gamma,beta
2,10,3.365177858433476;6.247003998690066;0.17661190572708863;0.41767214736834163;0.7561252868514874;5.682530519976476;0.07903876776221418;2.320410959812788;3.8968342538230942;2.6829583962152483,1.0769800329618149;1.75510443735831;2.0278860880682297;2.8810263066081205;1.4329657668096576;1.161901890333136;1.106707056917079;1.1541654528613776;2.633064607860923;1.8952022009933494
