start_index,p,gamma,beta
2,10,2.479258003853554;4.260856277817702;1.61243053442182;4.891261424814376;5.1943802351094535;6.266014035468912;1.668736643809019;3.0615044849842237;1.5708647905684523;5.6439978919294225,0.6402149084596372;1.4970578886934993;2.3139167287592675;2.6739246349665624;2.2569166624606254;1.658749576245168;1.4330101120569336;1.1350798942892324;0.21351824332060199;2.142326287523041
