start_index,p,gamma,beta
2,7,3.027103085517364;2.0483095436182768;6.280852516550035;6.301856196289664;1.604698720989459;0.832122762312308;3.8801798511144607,2.2245927256735896;0.36037210336923003;2.9046094346915905;3.014776957810509;1.6334134701552712;1.4820129090515182;0.08408973331643499
