start_index,p,gamma,beta
3,8,0.3341123313785583;5.545934751516961;3.4293646425417976;3.141070959035418;-0.19329454925622935;5.505460304447688;-0.11690583158610719;3.795802188114436,0.38958381260114366;3.1210496506397685;2.3590546012500013;2.4455580406279744;2.936193378721432;1.9103898192866549;1.3033670867947937;1.4664763666105753
