start_index,p,gamma,beta
3,6,5.903299517867914;1.8674220024279535;6.075981254966918;5.780426508912089;5.290209410430154;1.841651685493311,1.8036486097825617;1.5175142897573157;1.6080196281732657;3.1741301967897866;1.722816328754553;1.5633169268542566
