start_index,p,gamma,beta
3,5,0.46223072461780534;0.30896851589706975;4.559706641370211;-0.9120390745356981;0.563736397838693,1.5184225771908304;0.6347161268232875;0.006712343342175787;0.20694240309762382;3.2796699352965453
