start_index,p,gamma,beta
1,12,0.22866318614650794;0.3736741565688285;0.4079021040392204;0.43933697226228335;0.37706484695778125;0.4970635126450458;0.3061133558068645;0.2956147438846912;0.4885096098712665;0.26272495192745055;0.25092388622710526;0.4705435444319102,0.3301520418475879;0.16132059835189097;0.24227610006425154;0.33081417555685827;0.18031232557326266;0.17435994067992464;0.18945425390394957;0.17442909527656028;0.11340539915881578;0.0704360031689026;0.05535991529928899;0.02087629702564368
