start,kind,iteration,value,g_norm
1,warm,1,-7.695419513344e-01,2.641814e-01
1,warm,2,-7.788953708925e-01,8.306174e-02
1,warm,3,-7.803693823422e-01,2.722030e-02
1,warm,4,-7.809295789370e-01,4.161369e-02
1,warm,5,-7.817331198249e-01,3.888033e-02
1,warm,6,-7.822654489455e-01,9.675581e-03
1,warm,7,-7.823628061228e-01,1.995531e-02
1,warm,8,-7.825188902784e-01,4.970982e-03
1,warm,9,-7.825283668176e-01,3.667608e-03
1,warm,10,-7.825388398692e-01,5.346268e-03
1,warm,11,-7.825430214432e-01,1.698151e-03
1,warm,12,-7.825435867940e-01,6.623826e-04
1,warm,13,-7.825439113653e-01,4.664447e-04
1,warm,14,-7.825439013414e-01,3.867447e-04
1,warm,15,-7.825442438318e-01,3.754497e-04
1,warm,16,-7.825442109689e-01,1.008213e-04
1,warm,17,-7.825441471209e-01,4.769564e-05
1,warm,18,-7.825441260594e-01,4.391372e-05
1,warm,19,-7.825440554401e-01,1.310557e-05
1,warm,20,-7.825442333987e-01,1.279265e-05
1,warm,21,-7.825442637232e-01,9.551644e-06
1,warm,22,-7.825441692943e-01,5.662441e-06
1,warm,23,-7.825440374848e-01,2.587555e-06
1,warm,24,-7.825441755208e-01,6.705523e-06
1,warm,25,-7.825440302769e-01,4.380941e-06
1,warm,26,-7.825440916671e-01,3.099442e-06
1,warm,27,-7.825442477769e-01,5.602837e-06
1,warm,28,-7.825443191973e-01,1.817942e-06
1,warm,29,-7.825442775932e-01,4.783273e-06
1,warm,30,-7.825440317647e-01,2.682209e-06
1,warm,31,-7.825440796243e-01,3.188848e-06
1,warm,32,-7.825440513986e-01,1.370907e-06
1,warm,33,-7.825441523600e-01,2.712011e-06
1,warm,34,-7.825440583526e-01,2.682209e-06
1,warm,35,-7.825444361209e-01,1.832843e-06
1,warm,36,-7.825440305369e-01,2.935529e-06
1,warm,37,-7.825439742361e-01,3.755093e-06
1,warm,38,-7.825441881801e-01,3.233552e-06
1,warm,39,-7.825441980072e-01,2.980232e-06
1,warm,40,-7.825442441207e-01,3.337860e-06
1,warm,41,-7.825441044126e-01,6.079674e-06
2,random,1,-5.000070843112e-01,1.588445e-03
2,random,2,-5.002098621044e-01,1.675624e-03
2,random,3,-5.003672967894e-01,2.947965e-03
2,random,4,-5.004728212037e-01,5.191195e-03
2,random,5,-5.007395090264e-01,1.274385e-02
2,random,6,-5.008937677678e-01,1.702660e-02
2,random,7,-5.012856375871e-01,3.502205e-02
2,random,8,-5.149237409130e-01,1.584711e-01
2,random,9,-5.196793815950e-01,1.089425e-01
2,random,10,-6.035986886810e-01,3.833522e-01
2,random,11,-6.042810761250e-01,3.469919e-01
2,random,12,-6.590072928052e-01,3.587997e-01
2,random,13,-6.751551947903e-01,4.224034e-01
2,random,14,-6.936503810769e-01,2.671781e-01
2,random,15,-7.098015152022e-01,2.148161e-01
2,random,16,-7.219221812348e-01,1.532170e-01
2,random,17,-7.261746611546e-01,9.939220e-02
2,random,18,-7.283578330329e-01,4.290506e-02
2,random,19,-7.293476099987e-01,6.905690e-02
2,random,20,-7.321281507916e-01,6.604106e-02
2,random,21,-7.369302319613e-01,8.589902e-02
2,random,22,-7.408626012943e-01,1.185656e-01
2,random,23,-7.439526401600e-01,7.294757e-02
2,random,24,-7.461224007761e-01,6.712871e-02
2,random,25,-7.477621884028e-01,7.605858e-02
2,random,26,-7.494986589206e-01,6.177729e-02
2,random,27,-7.502552315436e-01,2.893765e-02
2,random,28,-7.507964281410e-01,3.540180e-02
2,random,29,-7.517222877325e-01,4.029100e-02
2,random,30,-7.528647540538e-01,6.011668e-02
2,random,31,-7.536721249234e-01,3.346540e-02
2,random,32,-7.539541653513e-01,1.238560e-02
2,random,33,-7.540088424453e-01,1.154141e-02
2,random,34,-7.540692112701e-01,9.740898e-03
2,random,35,-7.541163166064e-01,1.076957e-02
2,random,36,-7.541574894370e-01,6.858358e-03
2,random,37,-7.542086262168e-01,6.149639e-03
2,random,38,-7.542163344872e-01,2.950067e-03
2,random,39,-7.542182415503e-01,7.237469e-04
2,random,40,-7.542186725649e-01,7.281781e-04
2,random,41,-7.542196180235e-01,2.502027e-03
2,random,42,-7.542215495627e-01,2.496851e-03
2,random,43,-7.542243146149e-01,6.269065e-04
2,random,44,-7.542249053890e-01,1.268982e-03
2,random,45,-7.542259100380e-01,1.389575e-03
2,random,46,-7.542274062052e-01,1.135244e-03
2,random,47,-7.542319347964e-01,2.844293e-03
2,random,48,-7.542405683937e-01,2.978696e-03
2,random,49,-7.542437561901e-01,2.257161e-03
2,random,50,-7.542460085686e-01,1.801300e-03
2,random,51,-7.542497677504e-01,2.466229e-03
2,random,52,-7.542512621221e-01,1.494339e-03
2,random,53,-7.542517700813e-01,8.592759e-04
2,random,54,-7.542520983170e-01,3.011150e-04
2,random,55,-7.542520923228e-01,3.680363e-04
2,random,56,-7.542522591000e-01,1.821308e-04
2,random,57,-7.542521251931e-01,1.125969e-04
2,random,58,-7.542521737331e-01,7.257620e-05
