start_index,p,gamma,beta
1,13,0.23526110659005622;0.3965016136729577;0.42531803846087335;0.43102373024439117;0.4388427038585532;0.4382420116613463;0.44080766727042203;0.47543000932118407;0.5103242512973134;0.5725921918691897;0.6431071001673907;0.6472484457756184;0.6473393507907261,1.8594252711808374;0.2232827352625654;0.2115524881641819;0.2094031930275548;0.21697028903662458;0.20748330696330675;0.21104606266992462;0.2011822439568599;0.19193523415015523;0.13371035624689548;0.08809695793603586;0.04674605706417317;0.046652344563384227
