start_index,p,gamma,beta
1,11,0.2334213536601585;0.3967225738565388;0.4252273579375905;0.4330259772464007;0.43626162718957184;0.43722244179718006;0.4454302553930396;0.47179465352912103;0.5155320958068703;0.5699264031399374;0.6474094370549651,1.844434892651783;0.22521756370264567;0.21528724287167125;0.21356489898695738;0.21302514668330327;0.2105032600558777;0.20958723797224038;0.20821623741752407;0.1829613606494077;0.1431296574246575;0.06608455873087701
