start_index,p,gamma,beta
1,11,536.2033350963384;-56433.92290537474;99956.90779797343;-3804.7753216434817;4986.939972716908;-1345.495353083828;86614.6037767768;440.6335730810498;15814.925340545697;5037.538157501001;709.7347100192615,6822.033135749678;10415.082142679701;-35682.34509743983;3478.804425706025;10472.964629535038;-17363.44603357233;-25090.489699210153;13562.421010475337;-103.36607596239567;3404.829359277713;-873.1891574651295
