start_index,p,gamma,beta
1,5,60.04680967438938;43.320464263264455;91.28842018930231;-88.67328151490784;-44.53713210844914,28.348047274663717;156.68640001575298;128.94763251915222;-9.62998396166618;83.12472781305567
